Bradley,AL,Escambia,"(31.0335,-86.7255)"
Brantley,AL,Crenshaw,"(31.5823,-86.2569)"
Brantleyville,AL,Shelby,"(33.2196,-86.882)"
Bremen,AL,Cullman,"(33.9945,-86.97)"
Brent,AL,Bibb,"(32.9421,-87.1753)"
Brewton,AL,Escambia,"(31.1111,-87.0737)"
Bridgeport,AL,Jackson,"(34.9495,-85.7243)"
Brighton,AL,Jefferson,"(33.4392,-86.9454)"
Brilliant,AL,Marion,"(34.0253,-87.7692)"
Brook Highland,AL,Shelby,"(33.4359,-86.6849)"
Brooklyn,AL,Conecuh,"(31.2627,-86.7711)"
Brooks,AL,Covington,"(31.4818,-86.685)"
Brookside,AL,Jefferson,"(33.638,-86.9013)"
Brooksville,AL,Blount,"(34.162,-86.4755)"
Brookwood,AL,Tuscaloosa,"(33.2398,-87.3277)"
Broomtown,AL,Cherokee,"(34.3657,-85.5322)"
Brundidge,AL,Pike,"(31.7182,-85.8177)"
Bucks,AL,Mobile,"(31.0169,-88.025)"
Burnsville,AL,Dallas,"(32.4746,-86.8917)"
Burnt Corn,AL,Conecuh,"(31.5535,-87.1603)"
Butler,AL,Choctaw,"(32.0951,-88.214)"
Caffee Junction,AL,Tuscaloosa,"(33.2454,-87.1378)"
Calera,AL,Shelby,"(33.1249,-86.745)"
Calhoun,AL,Lowndes,"(32.0501,-86.545)"
Calvert,AL,Mobile,"(31.1543,-88.0106)"
Camden,AL,Wilcox,"(32.0007,-87.2967)"
Camp Hill,AL,Tallapoosa,"(32.8002,-85.6536)"
Campbell,AL,Clarke,"(31.9235,-87.9811)"
Carbon Hill,AL,Walker,"(33.8944,-87.5224)"
Cardiff,AL,Jefferson,"(33.6472,-86.9307)"
Carlisle,AL,Etowah,"(34.129,-86.1203)"
Carlton,AL,Clarke,"(31.343,-87.8378)"
Carolina,AL,Covington,"(31.2337,-86.5227)"
Carrollton,AL,Pickens,"(33.2619,-88.0951)"
Castleberry,AL,Conecuh,"(31.3001,-87.027)"
Catherine,AL,Wilcox,"(32.1861,-87.4699)"
Cecil,AL,Montgomery,"(32.3026,-86.0086)"
Cedar Bluff,AL,Cherokee,"(34.2215,-85.5887)"
Center Point,AL,Jefferson,"(33.6447,-86.6851)"
Centre,AL,Cherokee,"(34.1554,-85.6707)"
Centreville,AL,Bibb,"(32.9597,-87.1334)"
Chancellor,AL,Geneva,"(31.1816,-85.8772)"
Chandler Springs,AL,Talladega,"(33.3307,-85.9983)"
Chase,AL,Madison,"(34.7834,-86.5467)"
Chastang,AL,Mobile,"(31.0377,-88.0233)"
Chatom,AL,Washington,"(31.4691,-88.246)"
Chelsea,AL,Shelby,"(33.3258,-86.6287)"
Cherokee,AL,Colbert,"(34.7577,-87.967)"
Chickasaw,AL,Mobile,"(30.7715,-88.0794)"
Childersburg,AL,Talladega,"(33.2961,-86.3457)"
Choccolocco,AL,Calhoun,"(33.6683,-85.7129)"
Choctaw Bluff,AL,Clarke,"(31.3888,-87.7889)"
Chrysler,AL,Monroe,"(31.3052,-87.7011)"
Chunchula,AL,Mobile,"(30.9237,-88.2072)"
Citronelle,AL,Mobile,"(31.0952,-88.2467)"
Claiborne,AL,Monroe,"(31.5402,-87.5155)"
Clanton,AL,Chilton,"(32.8417,-86.623)"
Clay,AL,Jefferson,"(33.698,-86.6068)"
Clayhatchee,AL,Dale,"(31.2435,-85.7136)"
Clayton,AL,Barbour,"(31.8824,-85.4606)"
Cleveland,AL,Blount,"(33.9965,-86.5671)"
Clinton,AL,Greene,"(32.9137,-87.9925)"
Clio,AL,Barbour,"(31.7085,-85.6109)"
Clopton,AL,Dale,"(31.6085,-85.4299)"
Cloverdale,AL,Lauderdale,"(34.9387,-87.7714)"
Coaling,AL,Tuscaloosa,"(33.1642,-87.3533)"
Cochrane,AL,Pickens,"(33.0654,-88.2511)"
Coffee Springs,AL,Geneva,"(31.1664,-85.9102)"
Coffeeville,AL,Clarke,"(31.7666,-88.0861)"
Coker,AL,Tuscaloosa,"(33.2448,-87.6802)"
Collbran,AL,DeKalb,"(34.3759,-85.7786)"
Collinsville,AL,DeKalb,"(34.267,-85.8652)"
Columbia,AL,Houston,"(31.2968,-85.1103)"
Columbiana,AL,Shelby,"(33.1932,-86.6118)"
Comer,AL,Barbour,"(32.0329,-85.3833)"
Concord,AL,Jefferson,"(33.4674,-87.0392)"
Cooper,AL,Chilton,"(32.7751,-86.5455)"
Coosada,AL,Elmore,"(32.4979,-86.3282)"
Cordova,AL,Walker,"(33.7613,-87.1926)"
Cottondale,AL,Tuscaloosa,"(33.1921,-87.4544)"
Cottonwood,AL,Houston,"(31.0549,-85.301)"
County Line,AL,Blount,"(33.821,-86.7198)"
Courtland,AL,Lawrence,"(34.6704,-87.3262)"
Cowarts,AL,Houston,"(31.204,-85.3062)"
Cragford,AL,Clay,"(33.2509,-85.6725)"
Crawford,AL,Russell,"(32.4568,-85.1897)"
Creola,AL,Mobile,"(30.8902,-88.0101)"
Cromwell,AL,Choctaw,"(32.2288,-88.2745)"
Crosby,AL,Houston,"(31.0388,-85.0863)"
Crossville,AL,DeKalb,"(34.2853,-85.9996)"
Cuba,AL,Sumter,"(32.441,-88.3755)"
Cullman,AL,Cullman,"(34.1791,-86.8402)"
Cullomburg,AL,Choctaw,"(31.7131,-88.2917)"
Curry,AL,Talladega,"(33.4865,-86.0172)"
Cusseta,AL,Chambers,"(32.7876,-85.3058)"
Cypress,AL,Hale,"(32.9479,-87.667)"
Dadeville,AL,Tallapoosa,"(32.8326,-85.7675)"
Daleville,AL,Dale,"(31.2914,-85.7114)"
Daphne,AL,Baldwin,"(30.6291,-87.8872)"
Dauphin Island,AL,Mobile,"(30.2525,-88.1438)"
Daviston,AL,Tallapoosa,"(33.0557,-85.6371)"
Dayton,AL,Marengo,"(32.3509,-87.6416)"
DeArmanville,AL,Calhoun,"(33.6265,-85.7514)"
Deatsville,AL,Elmore,"(32.5865,-86.3916)"
Decatur,AL,Morgan,"(34.5733,-86.9919)"
Deer Park,AL,Washington,"(31.2198,-88.3226)"
Delta,AL,Clay,"(33.447,-85.6746)"
Demopolis,AL,Marengo,"(32.498,-87.8298)"
Detroit,AL,Lamar,"(34.0274,-88.1678)"
Dixie,AL,Escambia,"(31.1446,-86.7194)"
Dixons Mills,AL,Marengo,"(32.0582,-87.7875)"
Dodge City,AL,Cullman,"(34.0452,-86.8837)"
Dolomite,AL,Jefferson,"(33.4629,-86.9614)"
Dora,AL,Walker,"(33.7292,-87.085)"
Dothan,AL,Houston,"(31.2335,-85.4066)"
Double Springs,AL,Winston,"(34.1496,-87.4028)"
Douglas,AL,Marshall,"(34.1705,-86.3224)"
Dozier,AL,Crenshaw,"(31.5031,-86.3694)"
Duncanville,AL,Tuscaloosa,"(33.0618,-87.4422)"
Dutton,AL,Jackson,"(34.6062,-85.9119)"
East Brewton,AL,Escambia,"(31.0906,-87.0556)"
East Point,AL,Cullman,"(34.1856,-86.7926)"
Echo,AL,Dale,"(31.4757,-85.4658)"
Eclectic,AL,Elmore,"(32.639,-86.0383)"
Edgewater,AL,Jefferson,"(33.5286,-86.9574)"
Edwardsville,AL,Cleburne,"(33.8412,-85.4523)"
Egypt,AL,Etowah,"(34.0759,-86.1651)"
Elba,AL,Coffee,"(31.4172,-86.0759)"
Elberta,AL,Baldwin,"(30.3847,-87.5886)"
Eldridge,AL,Walker,"(33.922,-87.6201)"
Elkmont,AL,Limestone,"(34.9291,-86.9767)"
Elmore,AL,Elmore,"(32.546,-86.3329)"
Elrod,AL,Tuscaloosa,"(33.2562,-87.7922)"
Emelle,AL,Sumter,"(32.7287,-88.3165)"
Enterprise,AL,Coffee,"(31.3276,-85.8459)"
Eoline,AL,Bibb,"(32.9951,-87.2322)"
Epes,AL,Sumter,"(32.6912,-88.1269)"
Ethelsville,AL,Pickens,"(33.4141,-88.2161)"
Eufaula,AL,Barbour,"(31.9102,-85.1505)"
Eulaton,AL,Calhoun,"(33.6457,-85.9125)"
Eunola,AL,Geneva,"(31.0326,-85.8409)"
Eutaw,AL,Greene,"(32.8436,-87.8987)"
Eva,AL,Morgan,"(34.3271,-86.7616)"
Evergreen,AL,Conecuh,"(31.4379,-86.9584)"
Excel,AL,Monroe,"(31.4264,-87.3433)"
Fackler,AL,Jackson,"(34.7926,-85.91)"
Fairfield,AL,Jefferson,"(33.4747,-86.9194)"
Fairford,AL,Washington,"(31.178,-88.0728)"
Fairhope,AL,Baldwin,"(30.5235,-87.8827)"
Fairview,AL,Cullman,"(34.2477,-86.6843)"
Falkville,AL,Morgan,"(34.3793,-86.9086)"
Faunsdale,AL,Marengo,"(32.4577,-87.5939)"
Fayette,AL,Fayette,"(33.6943,-87.8307)"
Fayetteville,AL,Talladega,"(33.1643,-86.4411)"
Fitzpatrick,AL,Bullock,"(32.2114,-85.8784)"
Five Points,AL,Chambers,"(33.0173,-85.3516)"
Flat Rock,AL,Jackson,"(34.7698,-85.6944)"
Flatwood,AL,Wilcox,"(32.1493,-87.5231)"
Flint City,AL,Morgan,"(34.5231,-86.9703)"
Flomaton,AL,Escambia,"(31.0127,-87.2541)"
Florala,AL,Covington,"(31.0176,-86.3138)"
Florence,AL,Lauderdale,"(34.83,-87.6658)"
Foley,AL,Baldwin,"(30.3994,-87.6645)"
Forest Home,AL,Butler,"(31.8624,-86.8428)"
Forestdale,AL,Jefferson,"(33.5737,-86.9002)"
Forkland,AL,Greene,"(32.6489,-87.8671)"
Forney,AL,Cherokee,"(34.0862,-85.4619)"
Fort Davis,AL,Macon,"(32.2432,-85.7097)"
Fort Deposit,AL,Lowndes,"(31.9863,-86.5664)"
Fort Mitchell,AL,Russell,"(32.3415,-85.0216)"
Fort Morgan,AL,Baldwin,"(30.2285,-88.0231)"
Fort Payne,AL,DeKalb,"(34.4559,-85.6954)"
Fosters,AL,Tuscaloosa,"(33.0948,-87.6858)"
Franklin,AL,Macon,"(32.4551,-85.8066)"
Frankville,AL,Washington,"(31.6465,-88.1475)"
Fredonia,AL,Chambers,"(32.9861,-85.2912)"
Frisco City,AL,Monroe,"(31.4353,-87.4037)"
Fruitdale,AL,Washington,"(31.3429,-88.4108)"
Fruithurst,AL,Cleburne,"(33.7296,-85.4312)"
Fulton,AL,Clarke,"(31.7916,-87.7397)"
Fultondale,AL,Jefferson,"(33.6177,-86.8015)"
Fyffe,AL,DeKalb,"(34.4496,-85.905)"
Gadsden,AL,Etowah,"(34.009,-86.0156)"
Gainesville,AL,Sumter,"(32.8149,-88.1608)"
Gallant,AL,Etowah,"(34.0013,-86.2304)"
Gallion,AL,Hale,"(32.4968,-87.7161)"
Gantt,AL,Covington,"(31.4092,-86.4842)"
Garden City,AL,Cullman,"(34.0152,-86.752)"
Gardendale,AL,Jefferson,"(33.6677,-86.8069)"
Garland,AL,Butler,"(31.5566,-86.8233)"
Gasque,AL,Baldwin,"(30.2533,-87.8197)"
Gaylesville,AL,Cherokee,"(34.2681,-85.5585)"
Geiger,AL,Sumter,"(32.8698,-88.313)"
Geneva,AL,Geneva,"(31.0437,-85.8764)"
Georgiana,AL,Butler,"(31.6391,-86.7468)"
Geraldine,AL,DeKalb,"(34.3577,-86.0037)"
Gilbertown,AL,Choctaw,"(31.8758,-88.3195)"
Glen Allen,AL,Marion,"(33.8923,-87.7329)"
Glencoe,AL,Etowah,"(33.9447,-85.9319)"
Glenwood,AL,Crenshaw,"(31.6675,-86.173)"
Goldville,AL,Tallapoosa,"(33.0841,-85.7831)"
Good Hope,AL,Cullman,"(34.1098,-86.865)"
Goodwater,AL,Coosa,"(33.0608,-86.0516)"
Gordo,AL,Pickens,"(33.322,-87.904)"
Gordon,AL,Houston,"(31.1439,-85.0932)"
Gordonville,AL,Lowndes,"(32.1489,-86.6995)"
Gorgas,AL,Walker,"(33.6493,-87.2081)"
Goshen,AL,Pike,"(31.7182,-86.1242)"
Grady,AL,Montgomery,"(31.9949,-86.2011)"
Graham,AL,Randolph,"(33.4552,-85.323)"
Grand Bay,AL,Mobile,"(30.4717,-88.345)"
Grant,AL,Marshall,"(34.519,-86.2492)"
Grayson,AL,Winston,"(34.2804,-87.3195)"
Grayson Valley,AL,Jefferson,"(33.647,-86.6414)"
Graysville,AL,Jefferson,"(33.6582,-86.9673)"
Greensboro,AL,Hale,"(32.7014,-87.595)"
Greenville,AL,Butler,"(31.8437,-86.6379)"
Grimes,AL,Dale,"(31.2999,-85.4502)"
Grove Hill,AL,Clarke,"(31.7033,-87.7759)"
Guin,AL,Marion,"(33.983,-87.9017)"
Gulf Shores,AL,Baldwin,"(30.2718,-87.708)"
Gulfcrest,AL,Mobile,"(30.9955,-88.2375)"
Guntersville,AL,Marshall,"(34.3674,-86.2634)"
Gurley,AL,Madison,"(34.7074,-86.3769)"
Gu-Win,AL,Marion,"(33.9443,-87.8704)"
Hackleburg,AL,Marion,"(34.2693,-87.8303)"
Hackneyville,AL,Tallapoosa,"(33.0567,-85.9312)"
Hacoda,AL,Geneva,"(31.0749,-86.1663)"
Haleburg,AL,Henry,"(31.4099,-85.1381)"
Haleyville,AL,Winston,"(34.235,-87.6165)"
Hamilton,AL,Marion,"(34.1346,-87.9755)"
Hammondville,AL,DeKalb,"(34.5685,-85.6397)"
Hanceville,AL,Cullman,"(34.0631,-86.7636)"
Hardaway,AL,Macon,"(32.2865,-85.8488)"
Harpersville,AL,Shelby,"(33.3185,-86.4285)"
Hartford,AL,Geneva,"(31.1055,-85.6916)"
Hartselle,AL,Morgan,"(34.4392,-86.9399)"
Harvest,AL,Madison,"(34.8558,-86.7521)"
Hatchechubbee,AL,Russell,"(32.2707,-85.2758)"
Hatton,AL,Lawrence,"(34.5611,-87.4136)"
Hayden,AL,Blount,"(33.8818,-86.7838)"
Hayneville,AL,Lowndes,"(32.1822,-86.5787)"
Hazel Green,AL,Madison,"(34.9237,-86.5671)"
Hazen,AL,Dallas,"(32.3401,-87.2039)"
Headland,AL,Henry,"(31.3501,-85.3523)"
Heath,AL,Covington,"(31.3579,-86.4673)"
Heflin,AL,Cleburne,"(33.6471,-85.5698)"
Heiberger,AL,Perry,"(32.7582,-87.2867)"
Helena,AL,Shelby,"(33.2855,-86.8748)"
Henagar,AL,DeKalb,"(34.631,-85.7405)"
Hendrix,AL,Blount,"(34.0382,-86.4533)"
Heron Bay,AL,Mobile,"(30.3546,-88.1303)"
Highland Home,AL,Crenshaw,"(31.9535,-86.3139)"
Highland Lake,AL,Blount,"(33.8876,-86.4244)"
Hillsboro,AL,Lawrence,"(34.6408,-87.1837)"
Hissop,AL,Coosa,"(32.8746,-86.1159)"
Hobson,AL,Washington,"(31.4724,-88.1533)"
Hobson City,AL,Calhoun,"(33.6149,-85.856)"
Hodges,AL,Franklin,"(34.334,-87.9299)"
Hokes Bluff,AL,Etowah,"(33.9902,-85.8639)"
Hollins,AL,Clay,"(33.1213,-86.129)"
Hollis Crossroads,AL,Cleburne,"(33.5231,-85.6437)"
Holly Pond,AL,Cullman,"(34.1696,-86.6125)"
Hollywood,AL,Jackson,"(34.719,-85.965)"
Holt,AL,Tuscaloosa,"(33.2302,-87.4828)"
Holtville,AL,Elmore,"(32.6314,-86.3267)"
Homewood,AL,Jefferson,"(33.4617,-86.8092)"
Honoraville,AL,Crenshaw,"(31.8507,-86.4061)"
Hoover,AL,Jefferson,"(33.3761,-86.8065)"
Horn Hill,AL,Covington,"(31.2382,-86.3211)"
Hueytown,AL,Jefferson,"(33.4237,-87.0223)"
Huguley,AL,Chambers,"(32.843,-85.2394)"
Hunter,AL,Montgomery,"(32.3957,-86.3955)"
Huntsville,AL,Madison,"(34.699,-86.6412)"
Hurtsboro,AL,Russell,"(32.2401,-85.4147)"
Huxford,AL,Escambia,"(31.2202,-87.4619)"
Hybart,AL,Monroe,"(31.8265,-87.3819)"
Hytop,AL,Jackson,"(34.9064,-86.0853)"
Ider,AL,DeKalb,"(34.7022,-85.6691)"
Indian Springs Village,AL,Shelby,"(33.3589,-86.7493)"
Inverness,AL,Shelby,"(33.4071,-86.7111)"
Irondale,AL,Jefferson,"(33.544,-86.6599)"
Isbell,AL,Franklin,"(34.4554,-87.7539)"
Ivalee,AL,Etowah,"(34.0372,-86.1471)"
Jackson,AL,Clarke,"(31.5318,-87.8915)"
Jacksons Gap,AL,Tallapoosa,"(32.8831,-85.815)"
Jacksonville,AL,Calhoun,"(33.8084,-85.7544)"
Jasper,AL,Walker,"(33.8514,-87.2719)"
Jemison,AL,Chilton,"(32.9696,-86.7339)"
Jenifer,AL,Talladega,"(33.5493,-85.9364)"
Jones,AL,Autauga,"(32.584,-86.8975)"
Jones Chapel,AL,Cullman,"(34.2104,-87.052)"
Joppa,AL,Cullman,"(34.2982,-86.5506)"
Kansas,AL,Walker,"(33.9029,-87.5568)"
Keener,AL,Etowah,"(34.1562,-85.9511)"
Kellyton,AL,Coosa,"(32.979,-86.0358)"
Kennedy,AL,Lamar,"(33.5809,-87.9862)"
Kent,AL,Elmore,"(32.619,-85.9486)"
Killen,AL,Lauderdale,"(34.8607,-87.5269)"
Kimberly,AL,Jefferson,"(33.7758,-86.7971)"
Kimbrough,AL,Wilcox,"(32.0335,-87.5653)"
Kinsey,AL,Houston,"(31.2926,-85.3354)"
Kinston,AL,Coffee,"(31.2199,-86.1704)"
Knoxville,AL,Greene,"(32.9923,-87.7906)"
Ladonia,AL,Russell,"(32.4609,-85.0877)"
Lafayette,AL,Chambers,"(32.8997,-85.4007)"
Lake View,AL,Tuscaloosa,"(33.2816,-87.1386)"
Lakeview,AL,DeKalb,"(34.3917,-85.9757)"
Lamison,AL,Wilcox,"(32.1213,-87.5667)"
Land,AL,Choctaw,"(32.0288,-88.3284)"
Landersville,AL,Lawrence,"(34.469,-87.4009)"
Lanett,AL,Chambers,"(32.8572,-85.2082)"
Langston,AL,Jackson,"(34.5374,-86.0899)"
Lawley,AL,Bibb,"(32.8596,-86.9514)"
Leeds,AL,Jefferson,"(33.5429,-86.5636)"
Leesburg,AL,Cherokee,"(34.1838,-85.7753)"
Lehigh,AL,Blount,"(33.8543,-86.6839)"
Leighton,AL,Colbert,"(34.6986,-87.5291)"
Leroy,AL,Washington,"(31.4952,-87.969)"
Lester,AL,Limestone,"(34.9877,-87.1515)"
Letohatchee,AL,Lowndes,"(32.1296,-86.4858)"
Level Plains,AL,Dale,"(31.3071,-85.7687)"
Lexington,AL,Lauderdale,"(34.9652,-87.3735)"
Libertyville,AL,Covington,"(31.2428,-86.46)"
Lilita,AL,Sumter,"(32.4837,-88.1284)"
Lillian,AL,Baldwin,"(30.4122,-87.432)"
Lim Rock,AL,Jackson,"(34.6723,-86.1883)"
Lincoln,AL,Talladega,"(33.5935,-86.1372)"
Linden,AL,Marengo,"(32.3001,-87.7926)"
Lineville,AL,Clay,"(33.3123,-85.7508)"
Lipscomb,AL,Jefferson,"(33.4261,-86.926)"
Lisman,AL,Choctaw,"(32.1792,-88.3002)"
Little River,AL,Cherokee,"(34.2815,-85.6733)"
Littleville,AL,Colbert,"(34.5951,-87.6719)"
Livingston,AL,Sumter,"(32.5982,-88.1891)"
Loachapoka,AL,Lee,"(32.6049,-85.5948)"
Lockhart,AL,Covington,"(31.0128,-86.3505)"
Locust Fork,AL,Blount,"(33.8957,-86.6302)"
Lomax,AL,Chilton,"(32.879,-86.6608)"
Long Island,AL,Jackson,"(34.9737,-85.6711)"
Louisville,AL,Barbour,"(31.781,-85.5583)"
Lowndesboro,AL,Lowndes,"(32.2764,-86.6108)"
Loxley,AL,Baldwin,"(30.6822,-87.7418)"
Luverne,AL,Crenshaw,"(31.7186,-86.2687)"
Lynn,AL,Winston,"(34.0548,-87.5555)"
Macedonia,AL,Pickens,"(33.4031,-88.2393)"
Madison,AL,Madison,"(34.7113,-86.7617)"
Madrid,AL,Houston,"(31.0358,-85.3979)"
Magnolia Springs,AL,Baldwin,"(30.4002,-87.7749)"
Malcolm,AL,Washington,"(31.1946,-88.0015)"
Malone,AL,Randolph,"(33.1987,-85.5841)"
Malvern,AL,Geneva,"(31.1428,-85.521)"
Maplesville,AL,Chilton,"(32.7867,-86.8783)"
Marbury,AL,Autauga,"(32.6793,-86.4607)"
Margaret,AL,St. Clair,"(33.6735,-86.468)"
Marion,AL,Perry,"(32.6318,-87.3172)"
Marion Junction,AL,Dallas,"(32.4374,-87.2389)"
Marvel,AL,Bibb,"(33.1468,-87.003)"
Maylene,AL,Shelby,"(33.2034,-86.8617)"
Maytown,AL,Jefferson,"(33.5489,-86.9999)"
McDonald Chapel,AL,Jefferson,"(33.5189,-86.9384)"
McIntosh,AL,Washington,"(31.265,-88.0284)"
McKenzie,AL,Butler,"(31.5429,-86.7246)"
McMullen,AL,Pickens,"(33.1481,-88.1757)"
McWilliams,AL,Wilcox,"(31.831,-87.0939)"
Meadowbrook,AL,Shelby,"(33.3932,-86.7041)"
Megargel,AL,Monroe,"(31.3781,-87.4307)"
Melvin,AL,Choctaw,"(31.9304,-88.4589)"
Memphis,AL,Pickens,"(33.1369,-88.3008)"
Mentone,AL,DeKalb,"(34.5663,-85.5842)"
Meridianville,AL,Madison,"(34.8729,-86.5722)"
Midfield,AL,Jefferson,"(33.4552,-86.9226)"
Midland City,AL,Dale,"(31.3157,-85.4937)"
Midway,AL,Bullock,"(32.0764,-85.5244)"
Mignon,AL,Talladega,"(33.1948,-86.265)"
Millbrook,AL,Elmore,"(32.5033,-86.3729)"
Miller,AL,Marengo,"(32.1565,-87.7856)"
Millers Ferry,AL,Wilcox,"(32.0996,-87.3675)"
Millerville,AL,Clay,"(33.1926,-85.9303)"
Millport,AL,Lamar,"(33.5586,-88.0817)"
Millry,AL,Washington,"(31.6256,-88.3191)"
Minor,AL,Jefferson,"(33.539,-86.9402)"
Minter,AL,Dallas,"(32.0779,-86.9936)"
Mitchell,AL,Bullock,"(32.2463,-85.9377)"
Mobile,AL,Mobile,"(30.6782,-88.1161)"
Monroeville,AL,Monroe,"(31.5164,-87.328)"
Montevallo,AL,Shelby,"(33.1254,-86.848)"
Montgomery,AL,Montgomery,"(32.347,-86.2663)"
Moody,AL,St. Clair,"(33.5986,-86.4963)"
Moores Bridge,AL,Tuscaloosa,"(33.4487,-87.7936)"
Moores Mill,AL,Madison,"(34.8491,-86.5221)"
Mooresville,AL,Limestone,"(34.627,-86.88)"
Morgan City,AL,Morgan,"(34.472,-86.5697)"
Morris,AL,Jefferson,"(33.7467,-86.8039)"
Morrison Crossroad,AL,Randolph,"(33.4265,-85.4933)"
Mosses,AL,Lowndes,"(32.1802,-86.6888)"
Moulton,AL,Lawrence,"(34.4843,-87.2831)"
Moulton Heights,AL,Morgan,"(34.5973,-87.0145)"
Moundville,AL,Hale,"(32.997,-87.6272)"
Mount Andrew,AL,Barbour,"(31.9713,-85.5247)"
Mount Olive,AL,Jefferson,"(33.6778,-86.8726)"
Mount Vernon,AL,Mobile,"(31.089,-88.0137)"
Mountain Brook,AL,Jefferson,"(33.4871,-86.7401)"
Mountain Creek,AL,Chilton,"(32.7107,-86.4789)"
Movico,AL,Mobile,"(31.0628,-88.0266)"
Mulga,AL,Jefferson,"(33.5528,-86.9735)"
Munford,AL,Talladega,"(33.5287,-85.953)"
Muscle Shoals,AL,Colbert,"(34.7426,-87.6336)"
Myrtlewood,AL,Marengo,"(32.2521,-87.9492)"
Nanafalia,AL,Marengo,"(32.1114,-87.9957)"
Nances Creek,AL,Calhoun,"(33.8588,-85.6733)"
Napier Field,AL,Dale,"(31.3149,-85.455)"
Natural Bridge,AL,Winston,"(34.0904,-87.6014)"
Nauvoo,AL,Walker,"(33.9873,-87.4876)"
Nectar,AL,Blount,"(33.9686,-86.6346)"
Needham,AL,Choctaw,"(31.987,-88.3366)"
New Brockton,AL,Coffee,"(31.3784,-85.9228)"
New Hope,AL,Madison,"(34.537,-86.4128)"
New Market,AL,Madison,"(34.8892,-86.4226)"
New Site,AL,Tallapoosa,"(33.0283,-85.7801)"
Newbern,AL,Hale,"(32.592,-87.5331)"
Newton,AL,Dale,"(31.3423,-85.5893)"
Newtonville,AL,Fayette,"(33.5454,-87.8014)"
Newville,AL,Henry,"(31.4206,-85.3367)"
Normal,AL,Madison,"(34.789,-86.5719)"
North Bibb,AL,Bibb,"(33.204,-87.1531)"
North Courtland,AL,Lawrence,"(34.6788,-87.3083)"
North Johns,AL,Jefferson,"(33.368,-87.1009)"
Northport,AL,Tuscaloosa,"(33.2584,-87.5981)"
Notasulga,AL,Macon,"(32.5569,-85.6695)"
Oak Grove,AL,Talladega,"(33.1928,-86.3036)"
Oak Hill,AL,Wilcox,"(31.9216,-87.0852)"
Oakman,AL,Walker,"(33.7141,-87.389)"
Odenville,AL,St. Clair,"(33.6979,-86.4228)"
Ohatchee,AL,Calhoun,"(33.7878,-86.0278)"
Oneonta,AL,Blount,"(33.9385,-86.4936)"
Onycha,AL,Covington,"(31.2246,-86.2785)"
Opelika,AL,Lee,"(32.6621,-85.3773)"
Opp,AL,Covington,"(31.2848,-86.257)"
Orange Beach,AL,Baldwin,"(30.2941,-87.5851)"
Orion,AL,Pike,"(31.9588,-86.0055)"
Orrville,AL,Dallas,"(32.3068,-87.2454)"
Our Town,AL,Tallapoosa,"(32.8304,-85.9687)"
Overbrook,AL,Talladega,"(33.1218,-86.1983)"
Owens Cross Roads,AL,Madison,"(34.5846,-86.4574)"
Oxford,AL,Calhoun,"(33.5963,-85.8718)"
Ozark,AL,Dale,"(31.4508,-85.6473)"
Paint Rock,AL,Jackson,"(34.6602,-86.3307)"
Panola,AL,Sumter,"(32.9478,-88.2675)"
Parrish,AL,Walker,"(33.7323,-87.2802)"
Peachburg,AL,Bullock,"(32.1638,-85.6241)"
Pelham,AL,Shelby,"(33.3117,-86.7569)"
Pell City,AL,St. Clair,"(33.5609,-86.2669)"
Pennington,AL,Choctaw,"(32.1994,-88.0494)"
Penton,AL,Chambers,"(33.009,-85.4721)"
Perdido,AL,Baldwin,"(31.0034,-87.6323)"
Perdido Beach,AL,Baldwin,"(30.3555,-87.5041)"
Perote,AL,Bullock,"(31.9477,-85.7052)"
Peterman,AL,Monroe,"(31.5837,-87.2631)"
Peterson,AL,Tuscaloosa,"(33.2326,-87.4236)"
Petersville,AL,Lauderdale,"(34.8554,-87.6917)"
Petrey,AL,Crenshaw,"(31.8495,-86.2057)"
Phenix City,AL,Russell,"(32.4586,-85.025)"
Phil Campbell,AL,Franklin,"(34.3519,-87.7062)"
Pickensville,AL,Pickens,"(33.2336,-88.2743)"
Piedmont,AL,Calhoun,"(33.9267,-85.6157)"
Pike Road,AL,Montgomery,"(32.2909,-86.0917)"
Pinckard,AL,Dale,"(31.3173,-85.543)"
Pine Apple,AL,Wilcox,"(31.8722,-86.9891)"
Pine Hill,AL,Wilcox,"(31.9858,-87.5875)"
Pine Level,AL,Autauga,"(32.5797,-86.4529)"
Pine Ridge,AL,DeKalb,"(34.449,-85.7808)"
Pinson,AL,Jefferson,"(33.7064,-86.6654)"
Pisgah,AL,Jackson,"(34.6844,-85.846)"
Pittsview,AL,Russell,"(32.1882,-85.1633)"
Plantersville,AL,Dallas,"(32.6568,-86.9244)"
Pleasant Gap,AL,Cherokee,"(33.9876,-85.52)"
Pleasant Grove,AL,Jefferson,"(33.4936,-86.9782)"
Pleasant Site,AL,Franklin,"(34.542,-88.0653)"
Pletcher,AL,Chilton,"(32.7029,-86.785)"
Plevna,AL,Madison,"(34.9618,-86.4167)"
Point Clear,AL,Baldwin,"(30.4903,-87.9095)"
Pollard,AL,Escambia,"(31.0235,-87.1736)"
Portersville,AL,DeKalb,"(34.3212,-85.8208)"
Powell,AL,DeKalb,"(34.5325,-85.8979)"
Prattville,AL,Autauga,"(32.4602,-86.4595)"
Priceville,AL,Morgan,"(34.524,-86.8859)"
Prichard,AL,Mobile,"(30.7735,-88.1301)"
